     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.996 10030212  721 2267
     0.000     1.000     0.000     0.000     0.000     0.521     0.479     1.000     0.996 10030213  721 2267
     1.000     0.000     0.000     1.000     1.000     0.007     0.993     2.000     0.996 10030214  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.996 10030215  721 2267
     1.000     1.000     0.000     1.000     0.000     0.005     0.995     2.000     0.996 10030216  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.996 10030217  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.996 10030218  721 2267
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.996 10030220  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.996 10030221  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.996 10030222  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.996 10030223  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030301  701 2236
     0.000     0.000     1.000     0.000     1.000     0.038     0.962     2.000     0.994 10030302  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030303  701 2236
     0.000     0.000     1.000     1.000     0.000     0.171     0.829     2.000     0.994 10030304  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030305  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030306  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030307  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030308  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030310  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030311  701 2236
     0.000     0.000     0.000     0.000     1.000     0.583     0.417     1.000     0.994 10030312  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030313  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030315  701 2236
     1.000     0.000     0.000     0.000     0.000     0.623     0.377     1.000     0.994 10030316  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030317  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030318  701 2236
     1.000     1.000     1.000     0.000     0.000     0.001     0.999     2.000     0.994 10030319  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030320  701 2236
