     0.000     0.000     0.000     0.000     1.000     0.680     0.001     0.319     1.000     0.827 10710104  55 119
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.827 10710105  55 119
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.827 10710106  55 119
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.827 10710107  55 119
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     0.827 10710108  55 119
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.827 10710109  55 119
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.827 10710110  55 119
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.827 10710111  55 119
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.827 10710112  55 119
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     0.827 10710113  55 119
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.827 10710114  55 119
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.827 10710115  55 119
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.827 10710116  55 119
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.756 10720101  68 144
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     2.756 10720102  68 144
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.756 10720103  68 144
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.756 10720105  68 144
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.756 10720106  68 144
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.756 10720107  68 144
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.756 10720108  68 144
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.756 10720109  68 144
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.756 10720110  68 144
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.756 10720111  68 144
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.756 10720112  68 144
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.756 10720113  68 144
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.756 10720114  68 144
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.756 10720115  68 144
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.029 10730202  57 121
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.029 10730203  57 121
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.029 10730204  57 121
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.029 10730205  57 121
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.029 10730206  57 121
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.029 10730207  57 121
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.029 10730208  57 121
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.029 10730209  57 121
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.029 10730210  57 121
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.029 10730211  57 121
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.029 10730212  57 121
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     1.029 10730213  57 121
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.256 10740101  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.256 10740102  21  46
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.256 10740103  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.256 10740104  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.256 10740106  21  46
     0.000     0.000     1.000     1.000     1.000     0.968     0.023     0.009     1.000     0.256 10740107  21  46
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.256 10740108  21  46
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.256 10740109  21  46
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.256 10740110  21  46
     1.000     0.000     0.000     1.000     0.000     0.951     0.031     0.018     1.000     0.256 10740111  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.256 10740112  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.256 10740113  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.256 10740114  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.256 10740115  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.256 10740116  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.256 10740117  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.256 10740118  21  46
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.256 10740120  21  46
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.256 10740121  21  46
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750401  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750402  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750403  30  63
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     1.116 10750404  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750405  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750406  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750407  30  63
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.116 10750408  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750409  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750410  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750411  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750412  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750414  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750415  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750416  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.116 10750417  30  63
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760601  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760602  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760603  17  35
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.707 10760604  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760605  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760606  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760607  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760608  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760609  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760610  17  35
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.707 10760611  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760612  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760613  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760614  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760615  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760616  17  35
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.707 10760618  17  35
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.707 10760619  17  35
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     0.707 10760620  17  35
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.707 10760621  17  35
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     0.855 10770101  42  88
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.855 10770102  42  88
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.855 10770103  42  88
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.855 10770104  42  88
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.855 10770105  42  88
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.855 10770106  42  88
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.855 10770107  42  88
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     0.855 10770109  42  88
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.855 10770110  42  88
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.855 10770111  42  88
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.855 10770112  42  88
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.855 10770113  42  88
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.855 10770114  42  88
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     0.748 10780401  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780402  43  92
     0.000     1.000     0.000     0.000     0.000     0.990     0.010     0.000     1.000     0.748 10780403  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780404  43  92
     1.000     0.000     0.000     1.000     0.000     0.951     0.031     0.018     1.000     0.748 10780405  43  92
     0.000     0.000     1.000     0.000     1.000     0.937     0.009     0.054     1.000     0.748 10780406  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780407  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780409  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780410  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780411  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780412  43  92
     0.000     1.000     0.000     1.000     0.000     0.973     0.026     0.000     1.000     0.748 10780413  43  92
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     0.748 10780414  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780415  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780416  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780417  43  92
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.748 10780418  43  92
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.748 10780419  43  92
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     0.748 10780420  43  92
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.748 10780421  43  92
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.765 10790101  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790102  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790103  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790104  14  29
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.765 10790105  14  29
         *         *     0.000     1.000     1.000     0.836     0.110     0.054     1.000     0.765 10790106  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790107  14  29
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.765 10790108  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790109  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790110  14  29
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.765 10790111  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790112  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790113  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790114  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790115  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790116  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790117  14  29
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.765 10790118  14  29
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     0.765 10790119  14  29
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.765 10790120  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790121  14  29
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.765 10790123  14  29
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.765 10790124  14  29
     1.000     1.000     0.000     1.000     1.000     0.050     0.950     0.000     2.000     0.600 10800201  35  71
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.600 10800202  35  71
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.600 10800204  35  71
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.600 10800205  35  71
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.600 10800206  35  71
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.600 10800207  35  71
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.600 10800208  35  71
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.600 10800209  35  71
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.600 10800211  35  71
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.600 10800212  35  71
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     0.600 10800213  35  71
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.600 10800214  35  71
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.600 10800216  35  71
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.600 10800217  35  71
     0.000     1.000     0.000     1.000     1.000     0.830     0.169     0.000     1.000     0.600 10800218  35  71
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.600 10800219  35  71
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.823 10810401  30  64
     1.000     0.000     0.000     1.000     0.000     0.951     0.031     0.018     1.000     0.823 10810402  30  64
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     0.823 10810403  30  64
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.823 10810404  30  64
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.823 10810405  30  64
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.823 10810406  30  64
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.823 10810407  30  64
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.823 10810408  30  64
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.823 10810409  30  64
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     0.823 10810410  30  64
     1.000     1.000     1.000     1.000     1.000     0.006     0.994     0.000     2.000     0.823 10810411  30  64
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.823 10810412  30  64
     1.000     1.000     1.000     1.000     1.000     0.006     0.994     0.000     2.000     0.823 10810413  30  64
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.823 10810414  30  64
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.823 10810415  30  64
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.823 10810416  30  64
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.823 10810417  30  64
     0.000     1.000     1.000     1.000     0.000     0.798     0.202     0.000     1.000     0.823 10810418  30  64
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820101  22  48
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.021 10820102  22  48
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.021 10820103  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820104  22  48
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.021 10820105  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820107  22  48
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.021 10820108  22  48
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.021 10820109  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820110  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820111  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820112  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820113  22  48
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.021 10820114  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820115  22  48
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.021 10820116  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820117  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820118  22  48
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.021 10820119  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820120  22  48
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.021 10820121  22  48
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     1.021 10820122  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820123  22  48
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.021 10820124  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.021 10820126  22  48
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.093 10830301  15  31
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.093 10830302  15  31
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.093 10830303  15  31
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.093 10830304  15  31
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.093 10830305  15  31
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.093 10830306  15  31
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.093 10830307  15  31
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.093 10830308  15  31
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.093 10830309  15  31
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.093 10830310  15  31
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.093 10830311  15  31
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.093 10830312  15  31
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.093 10830313  15  31
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.093 10830314  15  31
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     1.093 10830315  15  31
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.093 10830316  15  31
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.093 10830317  15  31
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.093 10830318  15  31
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.093 10830319  15  31
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     1.093 10830320  15  31
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.093 10830321  15  31
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.749 10840601  17  36
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.749 10840602  17  36
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.749 10840603  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.749 10840604  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.749 10840605  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.749 10840606  17  36
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.749 10840607  17  36
     0.000     1.000     0.000     1.000     0.000     0.973     0.026     0.000     1.000     0.749 10840608  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.749 10840609  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.749 10840610  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.749 10840611  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.749 10840612  17  36
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.749 10840613  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.749 10840614  17  36
     0.000     1.000     0.000     0.000     1.000     0.926     0.074     0.000     1.000     0.749 10840615  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.749 10840616  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.749 10840617  17  36
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.749 10840618  17  36
     0.000     1.000     0.000     0.000     0.000     0.990     0.010     0.000     1.000     0.749 10840619  17  36
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850101  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850102  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850103  40  84
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.888 10850104  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850105  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850106  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850107  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850108  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850109  40  84
     0.000     0.000     0.000     0.000     1.000     0.680     0.001     0.319     1.000     0.888 10850110  40  84
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     0.888 10850112  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850113  40  84
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.888 10850114  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850115  40  84
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.888 10850116  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850117  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850118  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850119  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850120  40  84
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.888 10850121  40  84
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.888 10850122  40  84
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.888 10850123  40  84
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.292 10860801  36  75
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.292 10860802  36  75
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.292 10860803  36  75
     1.000     1.000     0.000     1.000     0.000     0.283     0.717     0.000     2.000     1.292 10860804  36  75
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.292 10860805  36  75
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.292 10860806  36  75
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.292 10860807  36  75
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.292 10860808  36  75
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.292 10860809  36  75
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.292 10860810  36  75
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.292 10860811  36  75
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.292 10860812  36  75
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.292 10860813  36  75
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.292 10860814  36  75
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.292 10860815  36  75
