     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110101 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110102 171 365
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.999     0.001     0.000     3.000     0.746 10110103 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110104 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110106 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110107 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110108 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110109 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110110 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110111 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110112 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110113 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110114 171 365
     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.992     0.008     0.000     3.000     0.746 10110116 171 365
     0.000     0.000     1.000     1.000     1.000     1.000     0.997     0.000     0.000     0.003     0.000     1.000     0.746 10110117 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110118 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110119 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110120 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110121 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110122 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110123 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.746 10110124 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110201 171 365
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.999     0.001     0.000     3.000     0.829 10110202 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110203 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110204 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110205 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110206 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110207 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110208 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110210 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110211 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110212 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110213 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110214 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110216 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110217 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110218 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.829 10110219 171 365
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.999     0.001     0.000     3.000     0.829 10110220 171 365
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120101 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120102 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120103 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120105 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120106 159 330
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.568     0.002     0.430     3.000     0.930 10120107 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120108 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120109 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120110 159 330
     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.127     0.003     0.869     0.000     4.000     0.930 10120112 159 330
     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.007     0.384     0.537     0.073     4.000     0.930 10120113 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120114 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120115 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120116 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120117 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120119 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120120 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120121 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.930 10120122 159 330
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.888 10130101 178 384
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.888 10130102 178 384
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.952     5.000     0.888 10130103 178 384
