     0.000     0.000     1.000     1.000     0.000     0.000     0.007     0.915     0.078     2.000     1.017 10500103  489 1739
     0.000     0.000     1.000     0.000     0.000     0.000     0.003     0.252     0.745     3.000     1.017 10500104  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500105  489 1739
     1.000     0.000     0.000     0.000     1.000     1.000     0.462     0.528     0.010     2.000     1.017 10500106  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500107  489 1739
     1.000     0.000     1.000     0.000     0.000     0.000     0.291     0.572     0.137     2.000     1.017 10500108  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500109  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500110  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500111  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500112  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500113  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500114  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500115  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500116  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500117  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500118  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.017 10500119  489 1739
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     1.017 10500120  489 1739
     0.000     1.000         *     1.000     1.000     1.000     0.801     0.199     0.000     1.000     1.017 10500121  489 1739
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510102  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510103  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510104  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510105  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510106  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510107  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510108  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510109  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510110  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510111  458 1673
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     1.020 10510112  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510113  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510114  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510115  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510116  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510117  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510118  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510119  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510120  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510121  458 1673
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     1.020 10510122  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.020 10510123  458 1673
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520701  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520702  515 1799
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     0.921 10520703  515 1799
     0.000     1.000     1.000     0.000     0.000     1.000     0.670     0.327     0.003     1.000     0.921 10520704  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520705  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520706  515 1799
     0.000     0.000     1.000     1.000     0.000     0.000     0.007     0.915     0.078     2.000     0.921 10520707  515 1799
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.921 10520708  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520709  515 1799
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.921 10520710  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520711  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520712  515 1799
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.921 10520713  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520714  515 1799
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.921 10520715  515 1799
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.921 10520716  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520717  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520718  515 1799
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     0.921 10520719  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520720  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520721  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.921 10520722  515 1799
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     0.921 10520723  515 1799
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530401  483 1730
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     1.199 10530402  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530403  483 1730
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     1.199 10530404  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530405  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530406  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530407  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530409  483 1730
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     1.199 10530410  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530411  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530412  483 1730
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     1.199 10530413  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530414  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530415  483 1730
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     1.199 10530416  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530417  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530418  483 1730
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.199 10530419  483 1730
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     0.824 10540301  485 1731
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.824 10540302  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540303  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540304  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540306  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540307  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540308  485 1731
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.824 10540309  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540310  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540311  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540312  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540313  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540314  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540315  485 1731
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.824 10540316  485 1731
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.824 10540317  485 1731
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.824 10540318  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540319  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540320  485 1731
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.824 10540321  485 1731
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.824 10540322  485 1731
     0.000     0.000     0.000     1.000     1.000     1.000     0.012     0.981     0.007     2.000     0.824 10540323  485 1731
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.863 10550401  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550402  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550403  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550405  476 1711
     0.000     0.000     1.000     0.000     0.000     0.000     0.003     0.252     0.745     3.000     0.863 10550406  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550407  476 1711
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     0.863 10550408  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550409  476 1711
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.863 10550410  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550411  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550412  476 1711
     0.000     0.000     1.000     0.000     0.000     1.000     0.008     0.929     0.062     2.000     0.863 10550413  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550414  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550415  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550416  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550418  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550419  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550420  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550421  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550422  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550423  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550424  476 1711
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.863 10550425  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550426  476 1711
     1.000     1.000     1.000     1.000     1.000     0.000     0.997     0.003     0.000     1.000     0.863 10550427  476 1711
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.863 10550428  476 1711
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.863 10550429  476 1711
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     1.476 10560101  454 1665
     0.000     0.000     1.000     0.000     0.000     1.000     0.008     0.929     0.062     2.000     1.476 10560102  454 1665
     0.000     0.000     0.000     1.000     1.000     1.000     0.012     0.981     0.007     2.000     1.476 10560103  454 1665
     0.000     0.000     1.000     0.000     0.000     0.000     0.003     0.252     0.745     3.000     1.476 10560105  454 1665
     0.000     0.000     1.000     1.000     0.000     1.000     0.005     0.993     0.002     2.000     1.476 10560106  454 1665
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     1.476 10560107  454 1665
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.476 10560108  454 1665
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     1.476 10560109  454 1665
     0.000     0.000     1.000     1.000     1.000     0.000     0.036     0.956     0.008     2.000     1.476 10560110  454 1665
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     1.476 10560111  454 1665
     0.000     0.000     0.000     0.000     1.000     0.000     0.002     0.090     0.908     3.000     1.476 10560112  454 1665
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.476 10560113  454 1665
     0.000     0.000     0.000     0.000     1.000     1.000     0.016     0.800     0.184     2.000     1.476 10560114  454 1665
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.476 10560115  454 1665
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570301  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570302  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570303  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570304  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570305  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570306  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570307  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570308  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570309  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570310  473 1703
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     1.165 10570311  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570313  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570314  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570315  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570316  473 1703
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     1.165 10570317  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.165 10570318  473 1703
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.133 10580201  463 1683
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.133 10580202  463 1683
     0.000     1.000     0.000     1.000     0.000     0.000     0.338     0.473     0.189     2.000     1.133 10580203  463 1683
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.133 10580204  463 1683
     0.000     0.000     1.000     0.000     0.000     0.000     0.003     0.252     0.745     3.000     1.133 10580206  463 1683
     0.000     1.000         *     0.000     0.000     1.000     0.511     0.403     0.086     1.000     1.133 10580207  463 1683
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.133 10580208  463 1683
     0.000     0.000     1.000     1.000     0.000     0.000     0.007     0.915     0.078     2.000     1.133 10580209  463 1683
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.133 10580210  463 1683
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.133 10580211  463 1683
     0.000     0.000     1.000     1.000     0.000     0.000     0.007     0.915     0.078     2.000     1.133 10580212  463 1683
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     1.133 10580213  463 1683
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.133 10580214  463 1683
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     1.133 10580215  463 1683
     0.000     0.000         *     1.000     1.000     1.000     0.017     0.978     0.004     2.000     1.133 10580216  463 1683
     0.000     0.000     0.000     1.000     1.000     0.000     0.013     0.763     0.224     2.000     1.133 10580217  463 1683
     0.000     1.000     1.000     1.000     0.000     1.000     0.552     0.448     0.000     1.000     1.133 10580218  463 1683
     1.000     0.000     0.000     1.000     1.000     1.000     0.345     0.655     0.000     2.000     1.133 10580219  463 1683
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590501  484 1727
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.886 10590502  484 1727
     0.000     0.000     1.000     0.000     0.000     0.000     0.003     0.252     0.745     3.000     0.886 10590503  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590504  484 1727
     0.000     1.000     0.000     0.000     0.000     1.000     0.404     0.454     0.142     2.000     0.886 10590505  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590506  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590507  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590509  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590510  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590511  484 1727
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     0.886 10590512  484 1727
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.886 10590513  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590514  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590516  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590517  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590518  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590519  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590520  484 1727
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.886 10590521  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590522  484 1727
     0.000     0.000     0.000     0.000     1.000     1.000     0.016     0.800     0.184     2.000     0.886 10590523  484 1727
     0.000     0.000     1.000     1.000     0.000     1.000     0.005     0.993     0.002     2.000     0.886 10590524  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590525  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.886 10590526  484 1727
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600101  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600102  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600103  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600104  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600105  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600106  522 1817
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     0.967 10600107  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600108  522 1817
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     0.967 10600109  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600110  522 1817
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.967 10600111  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600112  522 1817
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.967 10600113  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600114  522 1817
     0.000     0.000     0.000     0.000     1.000     1.000     0.016     0.800     0.184     2.000     0.967 10600116  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600118  522 1817
     0.000     0.000     1.000     0.000     0.000     0.000     0.003     0.252     0.745     3.000     0.967 10600119  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600120  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600121  522 1817
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.967 10600122  522 1817
     0.000     0.000     1.000     1.000     0.000     1.000     0.005     0.993     0.002     2.000     0.770 10610501  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610502  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610503  456 1670
     0.000     0.000     1.000     1.000     0.000     1.000     0.005     0.993     0.002     2.000     0.770 10610504  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610505  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610506  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610507  456 1670
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.770 10610508  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610509  456 1670
     0.000     0.000     0.000     1.000     0.000     0.000     0.001     0.246     0.753     3.000     0.770 10610510  456 1670
     0.000     0.000     0.000     1.000     0.000     1.000     0.002     0.933     0.065     2.000     0.770 10610512  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610513  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610514  456 1670
     0.000     0.000     1.000     1.000     0.000     1.000     0.005     0.993     0.002     2.000     0.770 10610515  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610516  456 1670
     0.000     1.000     0.000     0.000     0.000     0.000     0.075     0.063     0.863     3.000     0.770 10610517  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610518  456 1670
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.770 10610519  456 1670
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.770 10610520  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610521  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610522  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610523  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.770 10610524  456 1670
     0.000     0.000     1.000     1.000     0.000     1.000     0.005     0.993     0.002     2.000     0.770 10610525  456 1670
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.770 10610526  456 1670
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.770 10610527  456 1670
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.987 10620201  488 1737
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.987 10620202  488 1737
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.987 10620203  488 1737
     0.000     0.000     0.000     0.000     0.000     1.000     0.001     0.294     0.704     3.000     0.987 10620204  488 1737
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.987 10620205  488 1737
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.987 10620206  488 1737
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.987 10620207  488 1737
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.987 10620208  488 1737
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.991     3.000     0.987 10620209  488 1737
